Year,ID,National,Position,PY,WY,CE/PL/UPL,Sex,R&D/Non R&D,WP,Birth,SCHLafterEPY,School,CORE,LP,RCMD,Performance,EDU,EmployBenifits,Retention,Married,HP,Core,Jobtype,Fresh/Exprnc,Transferred,PromotionCandidate,Promotion,Incentive,Retire
2018,lg4028,1,P2,4,4,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1986,N,T4,N,N,N,3,Bachelor,Y,N,3,N,N,A,1,N,N,N,0,0
2018,lg4041,1,P2,1,4,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1986,N,T4,N,N,N,4,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg4724,1,P2,4,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1986,N,T1,N,Y,N,2,Master,N,N,0,N,N,A,1,N,N,N,0,1
2018,lg4729,1,P2,1,3,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1990,N,T2,N,N,N,3,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5277,1,P2,7,2,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,N,T4,N,N,RCMD,4,Doctor,N,N,3,Y,N,A,0,N,N,N,1,0
2018,lg5271,1,P3,10,2,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1973,N,T1,N,N,RCMD,5,Master,N,N,12,Y,N,A,1,N,N,N,1,0
2018,lg5264,1,P2,7,2,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1982,N,T2,N,N,N,4,Master,N,N,0,Y,N,A,1,N,N,N,3,0
2018,lg5278,1,P3,3,2,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1977,N,T2,N,N,N,3,Bachelor,N,N,0,N,N,A,1,N,N,N,2,0
2018,lg5610,1,P2,6,1,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1979,N,T2,N,N,N,0,Doctor,N,N,7,N,N,A,0,N,N,N,0,0
2018,lg5603,1,P1,3,1,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1990,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5161,1,P3,9,18,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1970,Y,T1,N,N,N,3,Doctor,N,N,19,N,N,A,0,N,N,N,1,0
2018,lg1770,1,P3,13,15,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1972,Y,T4,N,N,N,4,Master,Y,Y,19,Y,Y,A,1,N,N,N,3,0
2018,lg1932,1,P3,10,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1976,N,T3,N,N,N,5,Master,Y,Y,6,Y,N,A,1,N,N,N,2,0
2018,lg5604,1,P3,6,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1973,N,T4,N,N,N,4,Master,N,N,4,Y,N,A,0,N,N,N,2,0
2018,lg5589,1,P2,5,8,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,N,T2,N,N,N,5,Bachelor,N,Y,7,N,N,A,0,N,N,N,1,0
2018,lg5920,1,P2,7,8,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,Y,T2,N,N,N,3,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5921,1,P2,3,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T4,N,N,N,5,Bachelor,N,Y,0,Y,N,A,0,N,N,N,1,0
2018,lg5590,1,P2,2,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T4,N,N,N,3,Bachelor,N,N,3,Y,N,A,0,N,N,N,1,0
2018,lg2268,1,P2,5,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1983,N,T1,N,N,N,5,Master,Y,N,3,Y,N,A,0,N,N,N,0,1
2018,lg2474,1,P2,5,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,N,T2,N,N,N,3,Master,Y,N,4,N,N,A,0,N,N,N,0,1
2018,lg3363,1,P2,4,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T4,N,N,N,3,Master,Y,N,5,N,N,A,0,N,N,N,0,0
2018,lg5922,1,P2,1,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1987,N,T4,N,N,N,4,Bachelor,Y,N,1,Y,N,A,0,N,N,N,0,0
2018,lg5923,1,P2,1,4,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1990,N,T4,N,N,N,3,Bachelor,Y,N,0,N,N,A,0,N,N,N,0,0
2018,lg5924,1,P2,1,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1988,N,T4,N,N,N,4,Bachelor,Y,N,0,Y,N,A,0,N,N,N,1,0
2018,lg3909,1,P2,3,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T1,N,N,N,3,Master,N,N,1,N,N,A,0,N,N,N,1,0
2018,lg5591,1,p3.GM,1,1,Current_employee,Male,R&D,Twin B/D(LGEKR),1960,N,A,N,N,N,0,Doctor,N,N,0,N,N,C,1,N,N,N,0,0
2018,lg5925,1,P1,3,0,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1992,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,1,0
2018,lg5926,1,P1,3,0,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1991,N,T4,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg1998,1,P2,9,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1979,N,T2,N,N,N,3,Master,N,N,5,N,N,A,1,N,Y,Y,0,0
2018,lg3486,1,P2,7,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,N,T1,N,N,N,3,Doctor,N,N,4,Y,N,A,1,N,N,N,0,0
2018,lg3490,1,P3,11,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1974,N,T4,N,N,N,4,Bachelor,N,Y,0,Y,Y,A,1,N,N,N,1,0
2018,lg5600,1,P2,1,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1986,N,T4,N,N,N,3,Bachelor,Y,N,0,N,N,A,0,N,N,N,0,0
2018,lg4071,1,p3.YW,18,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1967,N,T1,N,N,RCMD,4,Doctor,N,N,25,Y,N,A,1,N,N,N,1,0
2018,lg5927,1,P3,2,0,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1978,N,T4,N,N,N,0,Master,N,N,12,N,N,A,1,N,N,N,1,0
2018,lg1731,1,P3,11,15,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T1,N,N,N,5,Master,N,Y,16,Y,Y,A,0,N,N,N,1,0
2018,lg1763,1,P2,5,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T1,N,N,N,4,Master,N,Y,0,Y,N,A,0,N,N,N,2,0
2018,lg1766,1,P2,5,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T4,N,N,N,5,Master,N,Y,0,Y,N,A,0,N,N,N,2,0
2018,lg3472,1,P2,4,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T1,N,N,N,3,Master,N,N,2,N,N,A,0,N,N,N,1,0
2018,lg3473,1,P2,4,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T2,N,N,N,4,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg4570,1,P1,4,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1984,N,T1,N,N,N,4,Master,Y,N,1,N,N,A,0,N,Y,Y,0,0
2018,lg5601,1,P1,4,1,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1989,N,A,N,N,N,0,Master,Y,N,0,N,N,A,0,N,Y,Y,1,0
2018,lg1564,1,P3,6,20,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1971,N,T4,N,N,N,3,Master,N,N,19,N,N,A,0,N,N,N,2,0
2018,lg1734,1,p3.YW,16,14,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1974,N,T1,N,N,N,4,Doctor,N,Y,19,Y,N,A,1,N,N,N,3,0
2018,lg1828,1,P3,6,12,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T4,N,N,N,3,Master,N,N,11,N,N,A,1,N,N,N,2,0
2018,lg1833,1,P3,2,11,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1980,N,T2,N,N,N,4,Master,N,N,0,Y,N,A,0,N,N,N,2,0
2018,lg4715,1,P3,2,11,Paid Leave,Male,R&D,Seocho R&D Campus(LGEKR),1977,N,T1,N,N,N,4,Master,N,N,5,Y,N,A,0,N,N,N,2,0
2018,lg1752,1,P3,8,10,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1972,N,T2,N,N,N,4,Master,Y,N,11,Y,N,A,1,N,N,N,5,0
2018,lg1841,1,P2,6,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1981,N,T3,N,N,N,3,Master,N,N,4,N,N,A,0,N,N,N,0,1
2018,lg1425,1,P2,5,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1982,N,T1,N,N,N,4,Master,N,N,4,N,N,A,0,N,N,N,2,0
2018,lg5608,1,P1,3,3,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1992,N,T4,N,N,N,3,Bachelor,N,N,1,N,N,A,0,N,N,N,2,0
2018,lg0446,1,P3,12,15,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1972,N,T2,N,N,N,5,Master,N,N,20,Y,N,A,1,N,N,N,3,0
2018,lg2421,1,P3,14,21,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1970,N,T2,N,N,N,3,Master,N,N,16,N,N,A,0,N,N,N,3,0
2018,lg5283,1,P3,8,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T4,N,N,N,4,Bachelor,N,Y,10,Y,N,A,1,N,N,N,5,0
2018,lg3280,1,P3,6,13,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1977,N,T3,N,N,N,3,Bachelor,N,N,13,N,N,A,1,N,N,N,2,0
2018,lg3281,1,P3,6,13,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1973,N,T4,N,N,N,3,Master,Y,N,4,N,N,A,1,N,N,N,0,0
2018,lg0453,1,P3,6,11,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1973,Y,T1,N,N,N,3,Master,Y,N,14,N,N,A,1,N,N,N,0,0
2018,lg0454,1,P2,9,11,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1977,N,T1,N,N,N,5,Bachelor,N,N,10,N,N,A,0,N,Y,N,2,0
2018,lg0491,1,P3,11,11,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1972,N,T1,N,N,N,4,Master,Y,Y,17,Y,Y,A,1,N,N,N,3,0
2018,lg0471,1,P2,4,7,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1984,N,T2,N,N,N,4,Master,N,N,7,N,N,A,0,N,N,N,3,0
2018,lg0472,1,P3,2,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1983,N,T1,N,N,N,5,Master,Y,Y,7,Y,N,A,1,N,N,N,3,0
2018,lg5616,1,P2,3,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T4,N,N,N,3,Bachelor,N,N,0,N,N,A,0,N,N,N,2,0
2018,lg4750,1,P2,5,6,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1984,N,T3,N,N,N,5,Master,N,N,5,N,N,A,0,N,N,N,1,0
2018,lg3285,1,P2,4,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1982,N,T1,N,N,N,4,Master,N,N,0,N,N,A,0,N,N,N,1,0
2018,lg3840,1,P2,3,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T3,N,N,N,4,Master,N,N,4,N,N,A,0,N,N,N,2,0
2018,lg4735,1,P3,11,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1971,N,T1,N,N,RCMD,3,Bachelor,N,N,0,N,N,A,1,N,N,N,0,0
2018,lg4749,1,P2,7,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1979,N,T3,N,N,RCMD,3,Doctor,N,N,0,N,N,A,0,N,N,N,1,0
2018,lg5617,1,P1,4,1,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1988,N,T2,N,N,N,5,Master,N,N,0,N,N,A,0,N,Y,Y,2,0
2018,lg5279,0,P1,3,2,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1989,N,A,N,N,N,3,Bachelor,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg0389,1,P3,26,34,Current_employee,Male,R&D,LG Science Park(LGEKR),1958,N,T1,N,N,N,3,Bachelor,N,N,30,N,N,A,0,N,N,N,0,0
2018,lg5594,1,P3,19,28,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1966,N,T1,N,N,N,3,Master,N,N,22,N,N,A,0,N,N,N,2,0
2018,lg0535,1,P3,20,26,Current_employee,Male,R&D,LG Science Park(LGEKR),1967,Y,T4,N,N,N,3,Master,N,N,24,N,N,A,0,N,N,N,0,0
2018,lg0397,1,P3,21,18,Current_employee,Male,R&D,LG Science Park(LGEKR),1963,N,T3,N,N,N,4,Bachelor,N,N,26,N,N,A,1,N,N,N,0,0
2018,lg1455,1,P3,12,16,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1972,N,T1,N,N,N,3,Doctor,N,N,19,N,Y,A,0,N,N,N,2,0
2018,lg5072,1,P3,12,16,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1972,N,T2,N,N,N,3,Master,Y,N,16,N,N,A,1,N,N,N,1,0
2018,lg3546,1,P3,23,16,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1959,N,T4,N,N,N,3,Master,N,N,31,N,N,A,1,N,N,N,0,0
2018,lg3544,1,P3,6,15,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1977,Y,T4,N,N,N,4,Master,N,N,15,N,N,A,1,N,N,N,1,0
2018,lg1549,1,P3,5,14,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1976,N,T4,N,N,N,3,Bachelor,N,N,12,N,N,A,0,N,N,N,2,0
2018,lg1550,1,P2,3,14,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1980,N,T4,N,N,N,3,Two-year college,N,N,12,N,N,A,0,N,N,N,2,0
2018,lg1727,1,P3,9,13,Current_employee,Male,R&D,LG Science Park(LGEKR),1969,N,T1,N,N,N,3,Bachelor,N,N,21,N,N,A,1,N,N,N,0,0
2018,lg5595,1,P3,6,13,Current_employee,Female,R&D,LG Science Park(LGEKR),1976,N,T4,N,N,N,3,Master,N,N,15,N,N,A,1,N,N,N,1,0
2018,lg3339,1,P3,3,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1977,N,T3,N,N,N,4,Bachelor,N,N,11,Y,N,A,0,N,N,N,3,0
2018,lg1198,1,P3,10,12,Current_employee,Male,R&D,LG Science Park(LGEKR),1973,N,T4,N,N,N,3,Master,N,N,0,N,N,A,1,N,N,N,0,0
2018,lg1772,1,P3,5,12,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1976,N,T1,N,N,N,4,Master,N,Y,13,N,N,A,0,N,N,N,5,0
2018,lg3842,1,P2,4,12,Current_employee,Male,R&D,LG Science Park(LGEKR),1982,N,T2,N,N,N,4,Master,N,N,0,N,N,A,0,N,N,N,1,0
2018,lg3843,1,P2,9,12,Current_employee,Male,R&D,LG Science Park(LGEKR),1980,N,T1,N,N,N,3,Master,N,N,4,N,N,A,0,N,Y,N,0,0
2018,lg0483,1,P2,9,12,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1982,N,T3,N,N,N,3,Bachelor,N,N,5,N,N,A,0,N,Y,N,0,0
2018,lg1553,1,P3,2,11,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1980,N,T2,N,N,N,4,Master,N,N,9,N,N,A,0,N,N,N,0,0
2018,lg1744,1,P2,8,11,Unpaid Leave,Female,R&D,Seocho R&D Campus(LGEKR),1983,N,T3,N,N,N,3,Bachelor,N,N,9,N,N,A,0,N,Y,Y,0,0
2018,lg2413,1,P3,6,11,Current_employee,Male,R&D,LG Science Park(LGEKR),1974,N,T1,N,N,N,3,Master,N,N,13,N,N,A,1,N,N,N,0,0
2018,lg1554,1,P3,2,9,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1979,N,T2,N,N,N,4,Bachelor,N,N,11,N,N,A,1,N,N,N,2,0
2018,lg1555,1,P3,14,9,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1968,N,T2,N,N,N,4,Master,Y,Y,0,N,N,A,1,N,N,N,2,0
2018,lg0938,1,P3,5,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T1,N,N,N,3,Master,Y,N,9,N,N,A,1,N,N,N,1,0
2018,lg1007,1,P3,6,7,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1974,Y,T4,N,N,RCMD,4,Doctor,N,N,19,N,N,A,1,N,N,N,1,0
2018,lg1556,1,P2,6,6,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1980,N,T4,N,N,N,3,Bachelor,N,Y,10,N,N,A,1,N,N,N,2,0
2018,lg1730,1,P2,7,6,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1983,N,T3,N,N,N,4,Master,Y,N,0,Y,N,A,1,N,N,N,0,0
2018,lg5928,1,P2,3,4,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1985,N,T1,N,N,N,3,Master,Y,N,1,N,N,A,0,N,N,N,0,1
2018,lg4720,1,P3,9,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1973,N,T1,N,N,RCMD,3,Master,N,N,0,N,N,A,1,N,N,N,1,0
2018,lg5073,1,P2,4,2,Unpaid Leave,Female,R&D,Seocho R&D Campus(LGEKR),1985,N,A,N,N,N,3,Master,N,N,2,N,N,A,1,N,N,N,0,0
2018,lg5280,1,P2,1,2,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1989,N,A,N,N,N,3,Master,N,N,0,N,N,A,1,N,N,N,0,0
2018,lg5592,1,P2,6,1,Current_employee,Male,R&D,LG Science Park(LGEKR),1980,N,T2,N,Y,N,2,Master,N,N,8,N,N,A,1,N,N,N,0,0
2018,lg5593,1,P3,2,1,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1976,N,T3,N,N,N,4,Bachelor,Y,N,0,Y,N,A,1,N,N,N,1,0
2018,lg5596,1,P2,5,1,Current_employee,Female,R&D,LG Science Park(LGEKR),1985,N,T4,N,N,N,5,Master,N,N,6,Y,N,A,1,N,N,N,0,0
2018,lg5597,1,P3,5,1,Current_employee,Male,R&D,LG Science Park(LGEKR),1975,N,T4,N,N,N,3,Master,N,N,12,N,N,A,1,N,N,N,2,0
2018,lg0458,1,P3,22,30,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1960,Y,A,N,N,N,3,Master,N,N,29,N,N,A,0,N,N,N,0,0
2018,lg0460,1,P3,2,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1978,N,T4,N,N,N,3,Bachelor,N,N,9,Y,N,A,0,N,N,N,1,0
2018,lg3278,1,P3,2,12,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1977,N,A,N,N,N,4,Master,N,N,8,N,N,A,0,N,N,N,1,0
2018,lg0463,1,P2,9,11,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1981,N,T1,N,N,N,4,Master,N,N,10,N,N,A,0,N,Y,Y,1,0
2018,lg0464,1,P2,8,11,Unpaid Leave,Female,R&D,Seocho R&D Campus(LGEKR),1982,Y,T1,N,N,N,3,Master,N,N,7,N,N,A,0,N,Y,N,0,0
2018,lg0465,1,P3,3,6,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1974,N,T1,N,N,N,3,Bachelor,N,N,14,N,N,A,1,N,N,N,2,0
2018,lg3979,1,P2,3,4,Paid Leave,Female,R&D,Seocho R&D Campus(LGEKR),1987,N,T4,N,N,N,3,Master,N,N,2,N,N,A,0,N,N,N,0,0
2018,lg4748,1,P3,8,3,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1972,N,T3,N,N,N,3,Bachelor,N,N,17,N,N,A,1,N,N,N,1,0
2018,lg5290,1,P2,3,2,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1987,N,T1,N,N,N,3,Master,N,N,2,N,N,A,1,N,N,N,0,0
2018,lg5552,1,P1,4,1,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1991,N,T2,N,N,N,5,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
2018,lg5929,1,P3,6,18,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T3,N,N,N,5,Master,N,Y,3,Y,N,A,0,N,N,N,1,0
2018,lg3271,1,P3,10,16,Paid Leave,Male,R&D,Seocho R&D Campus(LGEKR),1972,N,T2,N,N,N,3,Master,Y,Y,18,N,N,A,1,N,N,N,1,0
2018,lg0447,1,P3,8,15,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1974,N,T1,N,N,N,3,Master,N,N,7,Y,N,A,0,N,N,N,2,0
2018,lg0448,1,P3,2,14,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1976,N,T3,N,N,N,5,Bachelor,N,N,13,Y,N,A,0,N,N,N,1,0
2018,lg3274,1,P3,6,13,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1977,N,T2,N,N,N,3,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg0451,1,P3,8,13,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1975,N,T4,N,N,N,4,Doctor,N,Y,6,Y,Y,A,1,N,N,N,2,0
2018,lg0452,1,P3,6,12,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1976,N,T1,N,N,N,3,Master,N,N,12,N,N,A,1,N,N,N,0,1
2018,lg3275,1,P2,9,5,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1982,N,T3,N,N,N,3,Master,Y,Y,2,N,N,A,1,N,Y,Y,1,0
2018,lg3276,1,P3,5,5,Current_employee,Female,R&D,Seocho R&D Campus(LGEKR),1976,N,T1,N,N,N,3,Master,Y,N,13,N,N,A,1,N,N,N,1,0
2018,lg5619,1,P1,4,3,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1990,N,T2,N,N,N,3,Bachelor,N,N,0,N,N,A,0,N,Y,N,0,1
2018,lg3075,1,B,1,26,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1958,N,T2,N,N,N,0,Master,N,N,36,N,N,B,1,N,N,N,0,0
2018,lg5930,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1990,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,2,0
2018,lg5931,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1985,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5932,1,P1,3,0,Current_employee,Female,R&D,Gasan R&D Campus(LGEKR),1991,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5933,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1988,N,T3,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5934,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1990,N,T3,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5935,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1991,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5936,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1989,N,T3,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5937,1,P1,3,0,Current_employee,Male,R&D,Seocho R&D Campus(LGEKR),1990,N,T3,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5938,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1991,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5939,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1991,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5940,1,P1,3,0,Current_employee,Female,R&D,Gasan R&D Campus(LGEKR),1993,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5941,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1990,N,T1,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5942,1,P1,3,0,Current_employee,Female,R&D,Gasan R&D Campus(LGEKR),1988,N,T4,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg5943,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1991,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,1,0
2018,lg5944,1,P1,3,0,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1990,N,T2,N,N,N,0,Master,N,N,0,N,N,A,0,N,N,N,0,0
2018,lg0390,1,P3,28,32,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1960,N,T1,N,N,N,3,Master,N,N,31,N,N,A,0,N,N,N,0,0
2018,lg2955,1,P3,19,28,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1967,N,T1,N,N,N,3,Bachelor,N,N,26,N,N,A,0,N,N,N,1,0
2018,lg0393,1,P3,20,27,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1965,N,T1,N,N,N,3,Master,N,Y,27,N,N,A,0,N,N,N,3,0
2018,lg2553,1,P3,10,24,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1964,N,T4,N,N,N,3,Two-year college,N,N,17,N,N,A,0,N,N,N,1,0
2018,lg3658,1,P3,16,23,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1968,Y,A,N,N,N,4,Master,N,N,9,Y,N,A,0,N,N,N,1,0
2018,lg2554,1,P3,6,14,Current_employee,Female,R&D,Gasan R&D Campus(LGEKR),1979,N,T3,N,N,N,5,Bachelor,N,N,6,Y,N,A,0,N,N,N,1,0
2018,lg2560,1,P1,4,13,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1977,N,T4,N,N,N,3,Two-year college,N,N,16,N,N,A,0,N,Y,N,0,0
2018,lg5242,1,P2,9,13,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1976,N,T1,N,N,N,3,Bachelor,N,N,10,N,N,A,0,N,Y,N,0,0
2018,lg2562,1,P2,3,13,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1979,N,T4,N,N,N,3,Two-year college,N,N,6,N,N,A,0,N,N,N,0,0
2018,lg4244,1,P2,3,11,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1980,N,T4,N,Y,N,2,Two-year college,N,N,0,N,N,A,1,N,N,N,0,0
2018,lg2564,1,P2,3,11,Current_employee,Male,R&D,Gasan R&D Campus(LGEKR),1983,N,T4,N,N,N,3,Two-year college,N,N,5,N,N,A,1,N,N,N,0,0
2018,lg2565,1,P2,9,10,Current_employee,Female,R&D,Gasan R&D Campus(LGEKR),1981,N,T3,N,N,N,3,Master,N,N,0,N,N,A,0,N,Y,Y,0,0
